time,SPAM_Off_X_MTQ_Z,SPAM_Off_Y_MTQ_X,SPAM_Off_Y_MTQ_Y,SPAM_Off_Y_MTQ_Z
1584785343,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584785401,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584785458,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584785530,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584785703,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584786609,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584786666,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584786724,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584786781,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584786839,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584786896,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584786968,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584787098,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584791340,1.1506849315068493,-1.1917808219178083,-6.684931506849315,4.657534246575342
1584791398,1.1506849315068493,-1.1917808219178083,-6.684931506849315,4.657534246575342
1584791470,1.1506849315068493,-1.1917808219178083,-6.684931506849315,4.657534246575342
1584791527,1.1506849315068493,-1.1917808219178083,-6.684931506849315,4.657534246575342
1584803406,-0.0821917808219178,4.575342465753424,-4.63013698630137,3.0684931506849313
1584803464,-0.0821917808219178,4.575342465753424,-4.63013698630137,3.0684931506849313
1584809101,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584809159,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584809216,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584813545,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584813617,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584813789,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584813847,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584813904,4.287671232876712,2.9726027397260273,-3.958904109589041,0.1643835616438356
1584816249,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819297,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819427,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819484,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819542,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819599,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819657,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819729,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819786,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819844,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819901,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584819959,7.780821917808219,2.493150684931507,-5.767123287671233,1.8356164383561644
1584822059,4.52054794520548,-0.684931506849315,-8.397260273972602,-0.9041095890410958
1584825237,5.863013698630137,-2.4383561643835616,-1.0273972602739727,8.684931506849315
1584825309,5.863013698630137,-2.4383561643835616,-1.0273972602739727,8.684931506849315
