time,Accumulated_Charge_Min,Accumulated_Charge_Max,Accumulated_Charge_Avg
1581288800,19.481241861979168,40.0284423828125,39.677042643229164
1581457641,19.481241861979168,40.0284423828125,39.622395833333336
1581457699,19.481241861979168,40.0284423828125,39.715087890625
1581536360,19.481241861979168,40.0284423828125,39.657674153645836
1581536418,19.481241861979168,40.0284423828125,39.6300048828125
1581536480,19.481241861979168,40.0284423828125,39.710245768229164
1581536537,19.481241861979168,40.0284423828125,39.814697265625
1581536600,19.481241861979168,40.0284423828125,39.880411783854164
1581536657,19.481241861979168,40.0284423828125,39.85205078125
1581536720,19.481241861979168,40.0284423828125,39.85205078125
1581536777,19.481241861979168,40.0284423828125,39.789794921875
1581536840,19.481241861979168,40.0284423828125,39.701253255208336
1581626601,19.481241861979168,40.0284423828125,39.5947265625
1581626659,19.481241861979168,40.0284423828125,39.5635986328125
1581626721,19.481241861979168,40.0284423828125,39.5677490234375
1581626778,19.481241861979168,40.0284423828125,39.641072591145836
1581626841,19.481241861979168,40.0284423828125,39.670817057291664
1581626898,19.481241861979168,40.0284423828125,39.730997721354164
1581626961,19.481241861979168,40.0284423828125,39.751057942708336
1581627018,19.481241861979168,40.0284423828125,39.799479166666664
1581627081,19.481241861979168,40.0284423828125,39.722005208333336
1581627138,19.481241861979168,40.0284423828125,39.670817057291664
1581627200,19.481241861979168,40.0284423828125,39.6881103515625
1581627258,19.481241861979168,40.0284423828125,39.703328450520836
